Date,Price,Volume,Fluct
2012-12-17,1983.07,366680000.0,-0.006
2012-12-18,1993.09,454270000.0,0.0051
2012-12-20,1999.5,421930000.0,0.0032
2012-12-21,1980.42,553670000.0,-0.0095
2012-12-24,1981.82,348170000.0,0.0007000000000000001
2012-12-26,1982.25,457990000.0,0.0002
2012-12-27,1987.35,376070000.0,0.0026
2012-12-28,1997.05,302930000.0,0.0049
2013-01-02,2031.1,364080000.0,0.0171
2013-01-03,2019.41,491010000.0,-0.0058
2013-01-04,2011.94,378860000.0,-0.0037
2013-01-07,2011.25,536220000.0,-0.0003
2013-01-08,1997.94,493730000.0,-0.0066
2013-01-09,1991.81,607580000.0,-0.0031
2013-01-10,2006.8,500780000.0,0.0075
2013-01-11,1996.67,472560000.0,-0.005
2013-01-14,2007.04,454750000.0,0.0052
2013-01-15,1983.74,546220000.0,-0.0116
2013-01-16,1977.45,457620000.0,-0.0032
2013-01-17,1974.27,828730000.0,-0.0016
2013-01-18,1987.85,583330000.0,0.0069
2013-01-21,1986.86,446600000.0,-0.0005
2013-01-22,1996.52,553440000.0,0.0049
2013-01-23,1980.41,491360000.0,-0.008100000000000001
2013-01-24,1964.48,558390000.0,-0.008
2013-01-25,1946.69,401830000.0,-0.0091
2013-01-28,1939.71,349470000.0,-0.0036
2013-01-29,1955.96,465010000.0,0.0084
2013-01-30,1964.43,523260000.0,0.0043
2013-01-31,1961.94,399580000.0,-0.0013
2013-02-01,1957.79,385890000.0,-0.0021
2013-02-04,1953.21,345360000.0,-0.0023
2013-02-05,1938.18,366690000.0,-0.0077
2013-02-06,1936.19,349220000.0,-0.001
2013-02-07,1931.77,412160000.0,-0.0023
2013-02-08,1950.9,291210000.0,0.009899999999999999
2013-02-12,1945.79,307480000.0,-0.0026
2013-02-13,1976.07,331010000.0,0.015600000000000001
2013-02-14,1979.61,336030000.0,0.0018
2013-02-15,1981.18,598840000.0,0.0008
2013-02-18,1981.91,420690000.0,0.0004
2013-02-19,1985.83,344260000.0,0.002
2013-02-20,2024.64,407730000.0,0.0195
2013-02-21,2015.22,391190000.0,-0.004699999999999999
2013-02-22,2018.89,409120000.0,0.0018
2013-02-25,2009.52,338230000.0,-0.0046
2013-02-26,2000.01,433410000.0,-0.004699999999999999
2013-02-27,2004.04,417070000.0,0.002
2013-02-28,2026.49,421960000.0,0.011200000000000002
2013-03-04,2013.15,357440000.0,-0.0066
2013-03-05,2016.61,491940000.0,0.0017000000000000001
2013-03-06,2020.74,395370000.0,0.002
2013-03-07,2004.4,386480000.0,-0.008100000000000001
2013-03-08,2006.01,312060000.0,0.0008
2013-03-11,2003.35,398280000.0,-0.0013
2013-03-12,1993.34,390220000.0,-0.005
2013-03-13,1999.73,353040000.0,0.0032
2013-03-14,2002.13,330920000.0,0.0012
2013-03-15,1986.5,307400000.0,-0.0078000000000000005
2013-03-18,1968.18,304270000.0,-0.0092
2013-03-19,1978.56,326790000.0,0.0053
2013-03-20,1959.41,332900000.0,-0.0097
2013-03-21,1950.82,262860000.0,-0.0044
2013-03-22,1948.71,259620000.0,-0.0011
2013-03-25,1977.67,276300000.0,0.0149
2013-03-26,1983.7,298850000.0,0.003
2013-03-27,1993.44,362610000.0,0.0049
2013-03-28,1993.52,367680000.0,0.0
2013-03-29,2004.89,341600000.0,0.005699999999999999
2013-04-01,1995.99,269150000.0,-0.0044
2013-04-02,1986.15,496120000.0,-0.0049
2013-04-03,1983.22,396380000.0,-0.0015
2013-04-04,1959.45,415400000.0,-0.012
2013-04-05,1927.23,372650000.0,-0.016399999999999998
2013-04-08,1918.69,313350000.0,-0.0044
2013-04-09,1920.74,356630000.0,0.0011
2013-04-10,1935.58,320150000.0,0.0077
2013-04-11,1949.8,386580000.0,0.0073
2013-04-12,1924.23,407380000.0,-0.0131
2013-04-15,1920.45,332950000.0,-0.002
2013-04-16,1922.21,393060000.0,0.0009
2013-04-17,1923.84,415260000.0,0.0008
2013-04-18,1900.06,343480000.0,-0.0124
2013-04-19,1906.75,331260000.0,0.0034999999999999996
2013-04-22,1926.31,258760000.0,0.0103
2013-04-23,1918.63,260480000.00000003,-0.004
2013-04-24,1935.31,341100000.0,0.0087
2013-04-25,1951.6,334960000.0,0.0084
2013-04-26,1944.56,280160000.0,-0.0036
2013-04-29,1940.7,266050000.0,-0.002
2013-04-30,1963.95,403080000.0,0.012
2013-05-02,1957.21,349690000.0,-0.0034000000000000002
2013-05-03,1965.71,312530000.0,0.0043
2013-05-06,1961.48,294950000.0,-0.0022
2013-05-07,1954.35,299860000.0,-0.0036
2013-05-08,1956.45,337940000.0,0.0011
2013-05-09,1979.45,332550000.0,0.0118
2013-05-10,1944.75,283840000.0,-0.0175
2013-05-13,1948.7,251570000.0,0.002
2013-05-14,1968.83,328480000.0,0.0103
2013-05-15,1971.26,246960000.0,0.0012
2013-05-16,1986.81,322200000.0,0.0079
2013-05-20,1982.43,274390000.0,-0.0022
2013-05-21,1981.09,245780000.0,-0.0007000000000000001
2013-05-22,1993.83,326450000.0,0.0064
2013-05-23,1969.19,342940000.0,-0.0124
2013-05-24,1973.45,273550000.0,0.0022
2013-05-27,1979.97,256079999.99999997,0.0033
2013-05-28,1986.22,311410000.0,0.0032
2013-05-29,2001.2,362630000.0,0.0075
2013-05-30,2000.1,435690000.0,-0.0005
2013-05-31,2001.05,397510000.0,0.0005
2013-06-03,1989.57,333500000.0,-0.005699999999999999
2013-06-04,1989.51,334900000.0,0.0
2013-06-05,1959.19,340500000.0,-0.0152
2013-06-07,1923.85,341120000.0,-0.018000000000000002
2013-06-10,1932.7,271730000.0,0.0046
2013-06-11,1920.68,288160000.0,-0.0062
2013-06-12,1909.91,253380000.0,-0.005600000000000001
2013-06-13,1882.73,306430000.0,-0.014199999999999999
2013-06-14,1889.24,279280000.0,0.0034999999999999996
2013-06-17,1883.1,264450000.0,-0.0032
2013-06-18,1900.62,278590000.0,0.009300000000000001
2013-06-19,1888.31,279750000.0,-0.006500000000000001
2013-06-20,1850.49,355760000.0,-0.02
2013-06-21,1822.83,290460000.0,-0.0149
2013-06-24,1799.01,220940000.0,-0.0131
2013-06-25,1780.63,332240000.0,-0.0102
2013-06-26,1783.45,296940000.0,0.0016
2013-06-27,1834.7,286260000.0,0.0287
2013-06-28,1863.32,251090000.0,0.015600000000000001
2013-07-01,1855.73,220880000.0,-0.0040999999999999995
2013-07-02,1855.02,483160000.0,-0.0004
2013-07-03,1824.66,405800000.0,-0.016399999999999998
2013-07-04,1839.14,313020000.0,0.0079
2013-07-05,1833.31,285640000.0,-0.0032
2013-07-08,1816.85,303580000.0,-0.009000000000000001
2013-07-09,1830.35,257899999.99999997,0.0074
2013-07-10,1824.16,267899999.99999997,-0.0034000000000000002
2013-07-11,1877.6,331470000.0,0.029300000000000003
2013-07-12,1869.98,265990000.0,-0.0040999999999999995
2013-07-15,1875.16,330030000.0,0.0028000000000000004
2013-07-16,1866.36,303330000.0,-0.004699999999999999
2013-07-17,1887.49,382920000.0,0.0113
2013-07-18,1875.48,380290000.0,-0.0064
2013-07-19,1871.41,319620000.0,-0.0022
2013-07-22,1880.35,356940000.0,0.0048
2013-07-23,1904.15,352400000.0,0.0127
2013-07-24,1912.08,322150000.0,0.0042
2013-07-25,1909.61,312000000.0,-0.0013
2013-07-26,1910.81,320160000.0,0.0006
2013-07-29,1899.89,337590000.0,-0.005699999999999999
2013-07-30,1917.05,366880000.0,0.009000000000000001
2013-07-31,1914.03,384140000.0,-0.0016
2013-08-01,1920.74,336060000.0,0.0034999999999999996
2013-08-02,1923.38,298150000.0,0.0014000000000000002
2013-08-05,1916.22,233980000.0,-0.0037
2013-08-06,1906.62,294650000.0,-0.005
2013-08-07,1878.33,312430000.0,-0.0148
2013-08-08,1883.97,338170000.0,0.003
2013-08-09,1880.71,283480000.0,-0.0017000000000000001
2013-08-12,1884.83,297510000.0,0.0022
2013-08-13,1913.03,362600000.0,0.015
2013-08-14,1923.91,363320000.0,0.005699999999999999
2013-08-16,1920.11,348500000.0,-0.002
2013-08-19,1917.64,302120000.0,-0.0013
2013-08-20,1887.85,350350000.0,-0.0155
2013-08-21,1867.46,411240000.0,-0.0108
2013-08-22,1849.12,425950000.0,-0.0098
2013-08-23,1870.16,374960000.0,0.011399999999999999
2013-08-26,1887.86,316300000.0,0.0095
2013-08-27,1885.84,409260000.0,-0.0011
2013-08-28,1884.52,378290000.0,-0.0007000000000000001
2013-08-29,1907.54,301700000.0,0.012199999999999999
2013-08-30,1926.36,300930000.0,0.009899999999999999
2013-09-02,1924.81,243990000.0,-0.0008
2013-09-03,1933.74,300060000.0,0.0046
2013-09-04,1933.03,284190000.0,-0.0004
2013-09-05,1951.65,286740000.0,0.0096
2013-09-06,1955.31,324990000.0,0.0019
2013-09-09,1974.67,270740000.0,0.009899999999999999
2013-09-10,1994.06,264329999.99999997,0.0098
2013-09-11,2003.85,299410000.0,0.0049
2013-09-12,2004.06,359260000.0,0.0001
2013-09-13,1994.32,253920000.0,-0.0049
2013-09-16,2013.37,248500000.0,0.0096
2013-09-17,2005.58,264660000.00000003,-0.0039000000000000003
2013-09-23,2009.41,249540000.0,0.0019
2013-09-24,2007.1,309360000.0,-0.0011
2013-09-25,1998.06,294750000.0,-0.0045000000000000005
2013-09-26,2007.32,255550000.0,0.0046
2013-09-27,2011.8,282340000.0,0.0022
2013-09-30,1996.96,292780000.0,-0.0074
2013-10-01,1998.87,281270000.0,0.001
2013-10-02,1999.47,238250000.0,0.0003
2013-10-04,1996.98,241070000.0,-0.0012
2013-10-07,1994.42,249770000.0,-0.0013
2013-10-08,2002.76,329570000.0,0.0042
2013-10-10,2001.4,222680000.0,-0.0007000000000000001
2013-10-11,2024.9,254290000.0,0.011699999999999999
2013-10-14,2020.27,220740000.0,-0.0023
2013-10-15,2040.96,233620000.0,0.0102
2013-10-16,2034.61,267490000.0,-0.0031
2013-10-17,2040.61,306920000.0,0.0029
2013-10-18,2052.4,257589999.99999997,0.0058
2013-10-21,2053.01,281930000.0,0.0003
2013-10-22,2056.12,378780000.0,0.0015
2013-10-23,2035.75,367990000.0,-0.009899999999999999
2013-10-24,2046.69,254850000.0,0.0054
2013-10-25,2034.39,234840000.0,-0.006
2013-10-28,2048.14,257529999.99999997,0.0068000000000000005
2013-10-29,2051.76,307650000.0,0.0018
2013-10-30,2059.58,263430000.0,0.0038
2013-10-31,2030.09,254500000.0,-0.0143
2013-11-01,2039.42,294190000.0,0.0046
2013-11-04,2025.17,235240000.0,-0.006999999999999999
2013-11-05,2013.93,257820000.0,-0.005600000000000001
2013-11-06,2013.67,273690000.0,-0.0001
2013-11-07,2004.04,310950000.0,-0.0048
2013-11-08,1984.87,287310000.0,-0.0096
2013-11-11,1977.3,286220000.0,-0.0038
2013-11-12,1995.48,247360000.0,0.0092
2013-11-13,1963.56,251540000.0,-0.016
2013-11-14,1967.56,323110000.0,0.002
2013-11-15,2005.64,264690000.0,0.0194
2013-11-18,2010.81,313970000.0,0.0026
2013-11-19,2031.64,402800000.0,0.0104
2013-11-20,2017.24,334800000.0,-0.0070999999999999995
2013-11-21,1993.78,292670000.0,-0.0116
2013-11-22,2006.23,350980000.0,0.0062
2013-11-25,2015.98,295510000.0,0.0049
2013-11-26,2022.64,275310000.0,0.0033
2013-11-27,2028.81,284080000.0,0.0031
2013-11-28,2045.77,276270000.0,0.0084
2013-11-29,2044.87,245370000.0,-0.0004
2013-12-02,2030.78,229690000.0,-0.0069
2013-12-03,2009.36,294950000.0,-0.0105
2013-12-04,1986.8,230330000.0,-0.011200000000000002
2013-12-05,1984.77,217670000.0,-0.001
2013-12-06,1980.41,201900000.0,-0.0022
2013-12-09,2000.38,230270000.0,0.0101
2013-12-10,1993.45,200960000.0,-0.0034999999999999996
2013-12-11,1977.97,231370000.0,-0.0078000000000000005
2013-12-12,1967.93,255080000.0,-0.0051
2013-12-13,1962.91,234100000.0,-0.0026
2013-12-16,1961.15,213510000.0,-0.0009
2013-12-17,1965.74,253890000.0,0.0023
2013-12-18,1974.63,258660000.00000003,0.0045000000000000005
2013-12-19,1975.65,255820000.0,0.0005
2013-12-20,1983.35,247060000.0,0.0039000000000000003
2013-12-23,1996.89,223000000.0,0.0068000000000000005
2013-12-24,2001.59,214690000.0,0.0024
2013-12-26,1999.3,230530000.0,-0.0011
2013-12-27,2002.28,207770000.0,0.0015
2013-12-30,2011.34,172230000.0,0.0045000000000000005
2014-01-02,1967.19,207770000.0,-0.022000000000000002
2014-01-03,1946.14,188530000.0,-0.010700000000000001
2014-01-06,1953.28,193630000.0,0.0037
2014-01-07,1959.44,193030000.0,0.0032
2014-01-08,1958.96,217070000.0,-0.0002
2014-01-09,1946.11,276400000.0,-0.0066
2014-01-10,1938.54,262990000.0,-0.0039000000000000003
2014-01-13,1948.92,267940000.0,0.0054
2014-01-14,1946.07,244060000.0,-0.0015
2014-01-15,1953.28,250870000.0,0.0037
2014-01-16,1957.32,379570000.0,0.0021
2014-01-17,1944.48,260910000.00000003,-0.0066
2014-01-20,1953.78,279530000.0,0.0048
2014-01-21,1963.89,289330000.0,0.0052
2014-01-22,1970.42,243860000.0,0.0033
2014-01-23,1947.59,229380000.0,-0.0116
2014-01-24,1940.56,279240000.0,-0.0036
2014-01-27,1910.34,340430000.0,-0.015600000000000001
2014-01-28,1916.93,270500000.0,0.0034000000000000002
2014-01-29,1941.15,219930000.0,0.0126
2014-02-03,1919.96,229650000.0,-0.0109
2014-02-04,1886.85,250980000.0,-0.0172
2014-02-05,1891.32,244030000.0,0.0024
2014-02-06,1907.89,259440000.0,0.0088
2014-02-07,1922.5,272960000.0,0.0077
2014-02-10,1923.3,207960000.0,0.0004
2014-02-11,1932.06,226380000.0,0.0046
2014-02-12,1935.84,225370000.0,0.002
2014-02-13,1926.96,187860000.0,-0.0046
2014-02-14,1940.28,216590000.0,0.0069
2014-02-17,1946.36,215470000.0,0.0031
2014-02-18,1946.91,200450000.0,0.0003
2014-02-19,1942.93,213560000.0,-0.002
2014-02-20,1930.57,232320000.0,-0.0064
2014-02-21,1957.83,216320000.0,0.0141
2014-02-24,1949.05,193810000.0,-0.0045000000000000005
2014-02-25,1964.86,226040000.0,0.008100000000000001
2014-02-26,1970.77,209150000.0,0.003
2014-02-27,1978.43,201060000.0,0.0039000000000000003
2014-02-28,1979.99,252830000.0,0.0008
2014-03-03,1964.69,222620000.0,-0.0077
2014-03-04,1954.11,200370000.0,-0.0054
2014-03-05,1971.24,197700000.0,0.0088
2014-03-06,1975.62,193740000.0,0.0022
2014-03-07,1974.68,231560000.0,-0.0005
2014-03-10,1954.42,214940000.0,-0.0103
2014-03-11,1963.87,247470000.0,0.0048
2014-03-12,1932.54,329920000.0,-0.016
2014-03-13,1934.38,259620000.0,0.001
2014-03-14,1919.9,254030000.0,-0.0075
2014-03-17,1927.53,214930000.0,0.004
2014-03-18,1940.21,274290000.0,0.0066
2014-03-19,1937.68,249080000.0,-0.0013
2014-03-20,1919.52,220600000.0,-0.009399999999999999
2014-03-21,1934.94,252870000.0,0.008
2014-03-24,1945.55,228280000.0,0.0055000000000000005
2014-03-25,1941.25,225160000.0,-0.0022
2014-03-26,1964.31,248950000.0,0.011899999999999999
2014-03-27,1977.97,218060000.0,0.006999999999999999
2014-03-28,1981.0,244600000.0,0.0015
2014-03-31,1985.61,241040000.0,0.0023
2014-04-01,1991.98,214640000.0,0.0032
2014-04-02,1997.25,220910000.0,0.0026
2014-04-03,1993.7,225730000.0,-0.0018
2014-04-04,1988.09,225640000.0,-0.0028000000000000004
2014-04-07,1989.7,186350000.0,0.0008
2014-04-08,1993.03,218150000.0,0.0017000000000000001
2014-04-09,1998.95,233700000.0,0.003
2014-04-10,2008.61,232450000.0,0.0048
2014-04-11,1997.44,218130000.0,-0.005600000000000001
2014-04-14,1997.02,205710000.0,-0.0002
2014-04-15,1992.27,194530000.0,-0.0024
2014-04-16,1992.21,230740000.0,0.0
2014-04-17,1992.05,200190000.0,-0.0001
2014-04-18,2004.28,206510000.0,0.0060999999999999995
2014-04-21,1999.22,205580000.0,-0.0025
2014-04-22,2004.22,212020000.0,0.0025
2014-04-23,2000.37,241740000.0,-0.0019
2014-04-24,1998.34,235080000.0,-0.001
2014-04-25,1971.66,208360000.0,-0.0134
2014-04-28,1969.26,168830000.0,-0.0012
2014-04-29,1964.77,177610000.0,-0.0023
2014-04-30,1961.79,227320000.0,-0.0015
2014-05-02,1959.44,179540000.0,-0.0012
2014-05-07,1939.88,193040000.0,-0.01
2014-05-08,1950.6,222430000.0,0.0055000000000000005
2014-05-09,1956.55,205210000.0,0.0031
2014-05-12,1964.94,201640000.0,0.0043
2014-05-13,1982.93,242160000.0,0.0092
2014-05-14,2010.83,233870000.0,0.0141
2014-05-15,2010.2,259390000.0,-0.0003
2014-05-16,2013.44,232530000.0,0.0016
2014-05-19,2015.14,265600000.00000003,0.0008
2014-05-20,2011.26,248340000.0,-0.0019
2014-05-21,2008.33,224090000.0,-0.0015
2014-05-22,2015.59,231080000.0,0.0036
2014-05-23,2017.17,241810000.0,0.0008
2014-05-26,2010.35,196580000.0,-0.0034000000000000002
2014-05-27,1997.63,221790000.0,-0.0063
2014-05-28,2017.06,210650000.0,0.0097
2014-05-29,2012.26,228540000.0,-0.0024
2014-05-30,1994.96,247320000.0,-0.0086
2014-06-02,2002.0,265589999.99999997,0.0034999999999999996
2014-06-03,2008.56,266740000.0,0.0033
2014-06-05,1995.48,222090000.0,-0.006500000000000001
2014-06-09,1990.04,209610000.0,-0.0027
2014-06-10,2011.8,234930000.0,0.0109
2014-06-11,2014.67,238050000.0,0.0014000000000000002
2014-06-12,2011.65,251880000.0,-0.0015
2014-06-13,1990.85,223110000.0,-0.0103
2014-06-16,1993.59,233600000.0,0.0014000000000000002
2014-06-17,2001.55,236600000.0,0.004
2014-06-18,1989.49,216850000.0,-0.006
2014-06-19,1992.03,257890000.0,0.0013
2014-06-20,1968.07,232660000.0,-0.012
2014-06-23,1974.92,231740000.0,0.0034999999999999996
2014-06-24,1994.35,250600000.0,0.0098
2014-06-25,1981.77,336650000.0,-0.0063
2014-06-26,1995.05,273510000.0,0.0067
2014-06-27,1988.51,218840000.0,-0.0033
2014-06-30,2002.21,201130000.0,0.0069
2014-07-01,1999.0,238870000.0,-0.0016
2014-07-02,2015.28,318420000.0,0.008100000000000001
2014-07-03,2010.97,259910000.00000003,-0.0021
2014-07-04,2009.66,241510000.0,-0.0007000000000000001
2014-07-07,2005.12,228340000.0,-0.0023
2014-07-08,2006.66,259360000.0,0.0008
2014-07-09,2000.5,272750000.0,-0.0031
2014-07-10,2002.84,327640000.0,0.0012
2014-07-11,1988.74,277020000.0,-0.006999999999999999
2014-07-14,1993.88,270390000.0,0.0026
2014-07-15,2012.72,361200000.0,0.009399999999999999
2014-07-16,2013.48,315170000.0,0.0004
2014-07-17,2020.9,322700000.0,0.0037
2014-07-18,2019.42,304520000.0,-0.0007000000000000001
2014-07-21,2018.5,274630000.0,-0.0005
2014-07-22,2028.93,265890000.0,0.0052
2014-07-23,2028.32,353510000.0,-0.0003
2014-07-24,2026.62,323590000.0,-0.0008
2014-07-25,2033.85,282770000.0,0.0036
2014-07-28,2048.81,349020000.0,0.0074
2014-07-29,2061.97,408770000.0,0.0064
2014-07-30,2082.61,343290000.0,0.01
2014-07-31,2076.12,383730000.0,-0.0031
2014-08-01,2073.1,271970000.0,-0.0015
2014-08-04,2080.42,253200000.0,0.0034999999999999996
2014-08-05,2066.26,346820000.0,-0.0068000000000000005
2014-08-06,2060.73,377270000.0,-0.0027
2014-08-07,2054.51,292940000.0,-0.003
2014-08-08,2031.1,354820000.0,-0.011399999999999999
2014-08-11,2039.37,285840000.0,0.0040999999999999995
2014-08-12,2041.47,312800000.0,0.001
2014-08-13,2062.36,280660000.0,0.0102
2014-08-14,2063.22,270850000.0,0.0004
2014-08-18,2053.13,300420000.0,-0.0049
2014-08-19,2071.14,327120000.0,0.0088
2014-08-20,2072.78,315360000.0,0.0008
2014-08-21,2044.21,307800000.0,-0.0138
2014-08-22,2056.7,277860000.0,0.0060999999999999995
2014-08-25,2060.89,272040000.0,0.002
2014-08-26,2068.05,288910000.0,0.0034999999999999996
2014-08-27,2074.93,337610000.0,0.0033
2014-08-28,2075.76,305880000.0,0.0004
2014-08-29,2068.54,301370000.0,-0.0034999999999999996
2014-09-01,2067.86,272470000.0,-0.0003
2014-09-02,2051.58,323120000.0,-0.0079
2014-09-03,2051.2,337970000.0,-0.0002
2014-09-04,2056.26,376390000.0,0.0025
2014-09-05,2049.41,343350000.0,-0.0033
2014-09-11,2034.16,333410000.0,-0.0074
2014-09-12,2041.86,362670000.0,0.0038
2014-09-15,2035.82,297610000.0,-0.003
2014-09-16,2042.92,365690000.0,0.0034999999999999996
2014-09-17,2062.61,351670000.0,0.0096
2014-09-18,2047.74,394270000.0,-0.0072
2014-09-19,2053.82,397740000.0,0.003
2014-09-22,2039.27,323890000.0,-0.0070999999999999995
2014-09-23,2028.91,427810000.0,-0.0051
2014-09-24,2035.64,332590000.0,0.0033
2014-09-25,2034.11,325380000.0,-0.0008
2014-09-26,2031.64,313520000.0,-0.0012
2014-09-29,2026.6,339590000.0,-0.0025
2014-09-30,2020.09,322810000.0,-0.0032
2014-10-01,1991.54,351580000.0,-0.0141
2014-10-02,1976.16,322660000.0,-0.0077
2014-10-06,1968.39,325080000.0,-0.0039000000000000003
2014-10-07,1972.91,328230000.0,0.0023
2014-10-08,1965.25,266180000.0,-0.0039000000000000003
2014-10-10,1940.92,342820000.0,-0.0124
2014-10-13,1927.21,308920000.0,-0.0070999999999999995
2014-10-14,1929.25,335510000.0,0.0011
2014-10-15,1925.91,310340000.0,-0.0017000000000000001
2014-10-16,1918.83,313610000.0,-0.0037
2014-10-17,1900.66,362080000.0,-0.0095
2014-10-20,1930.06,344670000.0,0.0155
2014-10-21,1915.28,405920000.0,-0.0077
2014-10-22,1936.97,399100000.0,0.0113
2014-10-23,1931.65,372830000.0,-0.0027
2014-10-24,1925.69,419430000.0,-0.0031
2014-10-27,1931.97,408840000.0,0.0033
2014-10-28,1925.68,414620000.0,-0.0033
2014-10-29,1961.17,396620000.0,0.0184
2014-10-30,1958.93,311050000.0,-0.0011
2014-10-31,1964.43,349400000.0,0.0028000000000000004
2014-11-03,1952.97,344500000.0,-0.0058
2014-11-04,1935.19,391710000.0,-0.0091
2014-11-05,1931.43,332280000.0,-0.0019
2014-11-06,1936.48,360570000.0,0.0026
2014-11-07,1939.87,255420000.0,0.0018
2014-11-10,1958.23,313260000.0,0.0095
2014-11-11,1963.0,311400000.0,0.0024
2014-11-12,1967.27,348500000.0,0.0022
2014-11-13,1960.51,332600000.0,-0.0034000000000000002
2014-11-14,1945.14,314800000.0,-0.0078000000000000005
2014-11-17,1943.63,277520000.0,-0.0008
2014-11-18,1967.01,251270000.0,0.012
2014-11-19,1966.87,279560000.0,-0.0001
2014-11-20,1958.04,339220000.0,-0.0045000000000000005
2014-11-21,1964.84,345920000.0,0.0034999999999999996
2014-11-24,1978.54,325450000.0,0.006999999999999999
2014-11-25,1980.21,283190000.0,0.0008
2014-11-26,1980.84,253290000.0,0.0003
2014-11-27,1982.09,295510000.0,0.0006
2014-11-28,1980.78,340700000.0,-0.0007000000000000001
2014-12-01,1965.22,333980000.0,-0.0079
2014-12-02,1965.83,317910000.0,0.0003
2014-12-03,1969.91,271110000.0,0.0021
2014-12-04,1986.61,244390000.0,0.0085
2014-12-05,1986.62,305550000.0,0.0
2014-12-08,1978.95,295140000.0,-0.0039000000000000003
2014-12-09,1970.95,541160000.0,-0.004
2014-12-10,1945.56,367890000.0,-0.0129
2014-12-11,1916.59,343640000.0,-0.0149
2014-12-12,1921.71,363470000.0,0.0027
2014-12-15,1920.36,294420000.0,-0.0007000000000000001
2014-12-16,1904.13,369420000.0,-0.0085
2014-12-17,1900.16,307270000.0,-0.0021
2014-12-18,1897.5,337300000.0,-0.0014000000000000002
2014-12-19,1929.98,291790000.0,0.0171
2014-12-22,1943.12,324540000.0,0.0068000000000000005
2014-12-23,1939.02,300800000.0,-0.0021
2014-12-24,1946.61,283870000.0,0.0039000000000000003
2014-12-26,1948.16,297010000.0,0.0008
2014-12-29,1927.86,265810000.0,-0.0104
2014-12-30,1915.59,256440000.0,-0.0064
2015-01-02,1926.44,258779999.99999997,0.005699999999999999
2015-01-05,1915.75,313440000.0,-0.0055000000000000005
2015-01-06,1882.45,303690000.0,-0.0174
2015-01-07,1883.83,280510000.0,0.0007000000000000001
2015-01-08,1904.65,262209999.99999997,0.0111
2015-01-09,1924.7,308780000.0,0.0105
2015-01-12,1920.95,311920000.0,-0.0019
2015-01-13,1917.14,338990000.0,-0.002
2015-01-14,1913.66,297520000.0,-0.0018
2015-01-15,1914.14,266540000.00000003,0.0003
2015-01-16,1888.13,298730000.0,-0.013600000000000001
2015-01-19,1902.62,281120000.0,0.0077
2015-01-20,1918.31,280900000.0,0.008199999999999999
2015-01-21,1921.23,300840000.0,0.0015
2015-01-22,1920.82,343130000.0,-0.0002
2015-01-23,1936.09,367700000.0,0.0079
2015-01-26,1935.68,330610000.0,-0.0002
2015-01-27,1952.4,466960000.0,0.0086
2015-01-28,1961.58,400930000.0,0.004699999999999999
2015-01-29,1951.02,391030000.0,-0.0054
2015-01-30,1949.26,441480000.0,-0.0009
2015-02-02,1952.68,364830000.0,0.0018
2015-02-03,1951.96,369980000.0,-0.0004
2015-02-04,1962.79,348030000.0,0.0055000000000000005
2015-02-05,1952.84,395650000.0,-0.0051
2015-02-06,1955.52,309820000.0,0.0014000000000000002
2015-02-09,1947.0,310180000.0,-0.0044
2015-02-10,1935.86,329200000.0,-0.005699999999999999
2015-02-11,1945.7,307450000.0,0.0051
2015-02-12,1941.63,334820000.0,-0.0021
2015-02-13,1957.5,351080000.0,0.008199999999999999
2015-02-16,1958.23,350940000.0,0.0004
2015-02-17,1961.45,304530000.0,0.0016
2015-02-23,1968.39,347580000.0,0.0034999999999999996
2015-02-24,1976.12,309540000.0,0.0039000000000000003
2015-02-25,1990.47,369500000.0,0.0073
2015-02-26,1993.08,385660000.0,0.0013
2015-02-27,1985.8,424550000.0,-0.0037
2015-03-02,1996.81,373370000.0,0.0055000000000000005
2015-03-03,2001.38,444860000.0,0.0023
2015-03-04,1998.29,374540000.0,-0.0015
2015-03-05,1998.38,373680000.0,0.0
2015-03-06,2012.94,393350000.0,0.0073
2015-03-09,1992.82,296750000.0,-0.01
2015-03-10,1984.77,433400000.0,-0.004
2015-03-11,1980.83,399530000.0,-0.002
2015-03-12,1970.59,384040000.0,-0.0052
2015-03-13,1985.79,326710000.0,0.0077
2015-03-16,1987.33,319160000.0,0.0008
2015-03-17,2029.91,356550000.0,0.021400000000000002
2015-03-18,2028.45,362010000.0,-0.0007000000000000001
2015-03-19,2037.89,468280000.0,0.004699999999999999
2015-03-20,2037.24,351730000.0,-0.0003
2015-03-23,2036.59,314900000.0,-0.0003
2015-03-24,2041.37,328830000.0,0.0023
2015-03-25,2042.81,423410000.0,0.0007000000000000001
2015-03-26,2022.56,342260000.0,-0.009899999999999999
2015-03-27,2019.8,448960000.0,-0.0014000000000000002
2015-03-30,2030.04,439560000.0,0.0051
2015-03-31,2041.03,555930000.0,0.0054
2015-04-01,2028.45,542800000.0,-0.0062
2015-04-02,2029.07,655860000.0,0.0003
2015-04-03,2045.42,498640000.0,0.008100000000000001
2015-04-06,2046.43,460490000.0,0.0005
2015-04-07,2047.03,436230000.0,0.0003
2015-04-08,2059.26,552680000.0,0.006
2015-04-09,2058.87,529860000.0,-0.0002
2015-04-10,2087.76,658380000.0,0.013999999999999999
2015-04-13,2098.92,561810000.0,0.0053
2015-04-14,2111.72,648850000.0,0.0060999999999999995
